Parent mesh: 480 elements, 623 vertices
Cylinder submesh: NE=288 NV=399 ndofs=2717 bdr_attrs=6..9
Cylinder ess vdofs: 593
Block submesh: NE=192 NV=336 ndofs=2080 bdr_attrs=1..9
Block ess vdofs (walls 1-4): 416
Block initial BC dofs (nonzero): 416
step 1600, t = 0.031999999999999126  block: sum=1.193587e3 min=2.141797e-1 max=1.000000e0  cyl: sum=1.500827e2 min=-2.421786e-2 max=2.837057e-1
step 1610, t = 0.03219999999999919  block: sum=1.196922e3 min=2.168778e-1 max=1.000000e0  cyl: sum=1.519769e2 min=-2.432548e-2 max=2.862017e-1
step 1620, t = 0.03239999999999925  block: sum=1.200245e3 min=2.195727e-1 max=1.000000e0  cyl: sum=1.538757e2 min=-2.443346e-2 max=2.886914e-1
step 1630, t = 0.03259999999999931  block: sum=1.203556e3 min=2.222645e-1 max=1.000000e0  cyl: sum=1.557789e2 min=-2.454177e-2 max=2.911747e-1
step 1640, t = 0.03279999999999937  block: sum=1.206854e3 min=2.249528e-1 max=1.000000e0  cyl: sum=1.576864e2 min=-2.465039e-2 max=2.936515e-1
step 1650, t = 0.03299999999999943  block: sum=1.210140e3 min=2.276375e-1 max=1.000000e0  cyl: sum=1.595982e2 min=-2.475927e-2 max=2.961220e-1
step 1660, t = 0.033199999999999494  block: sum=1.213413e3 min=2.303185e-1 max=1.000000e0  cyl: sum=1.615142e2 min=-2.486837e-2 max=2.985860e-1
step 1670, t = 0.033399999999999555  block: sum=1.216675e3 min=2.329957e-1 max=1.000000e0  cyl: sum=1.634343e2 min=-2.497768e-2 max=3.010436e-1
step 1680, t = 0.033599999999999616  block: sum=1.219924e3 min=2.356688e-1 max=1.000000e0  cyl: sum=1.653584e2 min=-2.508714e-2 max=3.034946e-1
step 1690, t = 0.03379999999999968  block: sum=1.223161e3 min=2.383378e-1 max=1.000000e0  cyl: sum=1.672865e2 min=-2.519672e-2 max=3.059392e-1
step 1700, t = 0.03399999999999974  block: sum=1.226386e3 min=2.410024e-1 max=1.000000e0  cyl: sum=1.692185e2 min=-2.530639e-2 max=3.083773e-1
step 1710, t = 0.0341999999999998  block: sum=1.229599e3 min=2.436627e-1 max=1.000000e0  cyl: sum=1.711542e2 min=-2.541611e-2 max=3.108088e-1
step 1720, t = 0.03439999999999986  block: sum=1.232799e3 min=2.463183e-1 max=1.000000e0  cyl: sum=1.730937e2 min=-2.552584e-2 max=3.132339e-1
step 1730, t = 0.03459999999999992  block: sum=1.235988e3 min=2.489694e-1 max=1.000000e0  cyl: sum=1.750368e2 min=-2.563555e-2 max=3.156523e-1
step 1740, t = 0.034799999999999984  block: sum=1.239165e3 min=2.516156e-1 max=1.000000e0  cyl: sum=1.769835e2 min=-2.574521e-2 max=3.180642e-1
step 1750, t = 0.035000000000000045  block: sum=1.242330e3 min=2.542569e-1 max=1.000000e0  cyl: sum=1.789337e2 min=-2.585477e-2 max=3.204696e-1
step 1760, t = 0.035200000000000106  block: sum=1.245484e3 min=2.568932e-1 max=1.000000e0  cyl: sum=1.808874e2 min=-2.596420e-2 max=3.228684e-1
step 1770, t = 0.03540000000000017  block: sum=1.248625e3 min=2.595244e-1 max=1.000000e0  cyl: sum=1.828444e2 min=-2.607346e-2 max=3.252605e-1
step 1780, t = 0.03560000000000023  block: sum=1.251755e3 min=2.621503e-1 max=1.000000e0  cyl: sum=1.848047e2 min=-2.618252e-2 max=3.276461e-1
step 1790, t = 0.03580000000000029  block: sum=1.254873e3 min=2.647710e-1 max=1.000000e0  cyl: sum=1.867683e2 min=-2.629134e-2 max=3.300250e-1
step 1800, t = 0.03600000000000035  block: sum=1.257979e3 min=2.673862e-1 max=1.000000e0  cyl: sum=1.887351e2 min=-2.639989e-2 max=3.323974e-1
step 1810, t = 0.03620000000000041  block: sum=1.261074e3 min=2.699958e-1 max=1.000000e0  cyl: sum=1.907049e2 min=-2.650812e-2 max=3.347631e-1
step 1820, t = 0.036400000000000474  block: sum=1.264157e3 min=2.725999e-1 max=1.000000e0  cyl: sum=1.926778e2 min=-2.661601e-2 max=3.371221e-1
step 1830, t = 0.036600000000000535  block: sum=1.267228e3 min=2.751983e-1 max=1.000000e0  cyl: sum=1.946537e2 min=-2.672351e-2 max=3.394745e-1
step 1840, t = 0.036800000000000596  block: sum=1.270289e3 min=2.777908e-1 max=1.000000e0  cyl: sum=1.966325e2 min=-2.683060e-2 max=3.418203e-1
step 1850, t = 0.03700000000000066  block: sum=1.273337e3 min=2.803776e-1 max=1.000000e0  cyl: sum=1.986142e2 min=-2.693723e-2 max=3.441594e-1
step 1860, t = 0.03720000000000072  block: sum=1.276375e3 min=2.829583e-1 max=1.000000e0  cyl: sum=2.005987e2 min=-2.704338e-2 max=3.464918e-1
step 1870, t = 0.03740000000000078  block: sum=1.279401e3 min=2.855331e-1 max=1.000000e0  cyl: sum=2.025859e2 min=-2.714900e-2 max=3.488176e-1
step 1880, t = 0.03760000000000084  block: sum=1.282415e3 min=2.881017e-1 max=1.000000e0  cyl: sum=2.045758e2 min=-2.725406e-2 max=3.511367e-1
step 1890, t = 0.0378000000000009  block: sum=1.285419e3 min=2.906642e-1 max=1.000000e0  cyl: sum=2.065683e2 min=-2.735853e-2 max=3.534491e-1
step 1900, t = 0.038000000000000964  block: sum=1.288411e3 min=2.932205e-1 max=1.000000e0  cyl: sum=2.085634e2 min=-2.746237e-2 max=3.557549e-1
step 1910, t = 0.038200000000001025  block: sum=1.291392e3 min=2.957704e-1 max=1.000000e0  cyl: sum=2.105610e2 min=-2.756556e-2 max=3.580539e-1
step 1920, t = 0.038400000000001086  block: sum=1.294362e3 min=2.983140e-1 max=1.000000e0  cyl: sum=2.125611e2 min=-2.766804e-2 max=3.603462e-1
step 1930, t = 0.03860000000000115  block: sum=1.297320e3 min=3.008512e-1 max=1.000000e0  cyl: sum=2.145636e2 min=-2.776981e-2 max=3.626319e-1
step 1940, t = 0.03880000000000121  block: sum=1.300268e3 min=3.033819e-1 max=1.000000e0  cyl: sum=2.165684e2 min=-2.787081e-2 max=3.649109e-1
step 1950, t = 0.03900000000000127  block: sum=1.303205e3 min=3.059060e-1 max=1.000000e0  cyl: sum=2.185755e2 min=-2.797101e-2 max=3.671831e-1
step 1960, t = 0.03920000000000133  block: sum=1.306130e3 min=3.084236e-1 max=1.000000e0  cyl: sum=2.205849e2 min=-2.807039e-2 max=3.694487e-1
step 1970, t = 0.03940000000000139  block: sum=1.309045e3 min=3.109345e-1 max=1.000000e0  cyl: sum=2.225965e2 min=-2.816892e-2 max=3.717075e-1
step 1980, t = 0.039600000000001453  block: sum=1.311949e3 min=3.134388e-1 max=1.000000e0  cyl: sum=2.246102e2 min=-2.826655e-2 max=3.739597e-1
step 1990, t = 0.039800000000001515  block: sum=1.314842e3 min=3.159362e-1 max=1.000000e0  cyl: sum=2.266260e2 min=-2.836326e-2 max=3.762051e-1
step 2000, t = 0.040000000000001576  block: sum=1.317724e3 min=3.184269e-1 max=1.000000e0  cyl: sum=2.286439e2 min=-2.845902e-2 max=3.784439e-1
step 2010, t = 0.04020000000000164  block: sum=1.320595e3 min=3.209108e-1 max=1.000000e0  cyl: sum=2.306637e2 min=-2.855379e-2 max=3.806759e-1
step 2020, t = 0.0404000000000017  block: sum=1.323456e3 min=3.233878e-1 max=1.000000e0  cyl: sum=2.326855e2 min=-2.864756e-2 max=3.829012e-1
step 2030, t = 0.04060000000000176  block: sum=1.326306e3 min=3.258579e-1 max=1.000000e0  cyl: sum=2.347093e2 min=-2.874028e-2 max=3.851199e-1
step 2040, t = 0.04080000000000182  block: sum=1.329145e3 min=3.283210e-1 max=1.000000e0  cyl: sum=2.367348e2 min=-2.883192e-2 max=3.873318e-1
step 2050, t = 0.04100000000000188  block: sum=1.331974e3 min=3.307772e-1 max=1.000000e0  cyl: sum=2.387622e2 min=-2.892247e-2 max=3.895370e-1
step 2060, t = 0.04120000000000194  block: sum=1.334792e3 min=3.332263e-1 max=1.000000e0  cyl: sum=2.407914e2 min=-2.901188e-2 max=3.917356e-1
step 2070, t = 0.041400000000002005  block: sum=1.337599e3 min=3.356684e-1 max=1.000000e0  cyl: sum=2.428222e2 min=-2.910014e-2 max=3.939274e-1
step 2080, t = 0.041600000000002066  block: sum=1.340396e3 min=3.381034e-1 max=1.000000e0  cyl: sum=2.448548e2 min=-2.918720e-2 max=3.961125e-1
step 2090, t = 0.04180000000000213  block: sum=1.343183e3 min=3.405313e-1 max=1.000000e0  cyl: sum=2.468890e2 min=-2.927306e-2 max=3.982910e-1
step 2100, t = 0.04200000000000219  block: sum=1.345959e3 min=3.429521e-1 max=1.000000e0  cyl: sum=2.489248e2 min=-2.935767e-2 max=4.004627e-1
step 2110, t = 0.04220000000000225  block: sum=1.348725e3 min=3.453656e-1 max=1.000000e0  cyl: sum=2.509621e2 min=-2.944101e-2 max=4.026278e-1
step 2120, t = 0.04240000000000231  block: sum=1.351480e3 min=3.477720e-1 max=1.000000e0  cyl: sum=2.530009e2 min=-2.952305e-2 max=4.047862e-1
step 2130, t = 0.04260000000000237  block: sum=1.354225e3 min=3.501712e-1 max=1.000000e0  cyl: sum=2.550413e2 min=-2.962053e-2 max=4.069379e-1
step 2140, t = 0.04280000000000243  block: sum=1.356960e3 min=3.525631e-1 max=1.000000e0  cyl: sum=2.570830e2 min=-2.974801e-2 max=4.090830e-1
step 2150, t = 0.043000000000002495  block: sum=1.359684e3 min=3.549478e-1 max=1.000000e0  cyl: sum=2.591261e2 min=-2.987540e-2 max=4.112213e-1
step 2160, t = 0.043200000000002556  block: sum=1.362399e3 min=3.573252e-1 max=1.000000e0  cyl: sum=2.611706e2 min=-3.000269e-2 max=4.133530e-1
step 2170, t = 0.04340000000000262  block: sum=1.365103e3 min=3.596953e-1 max=1.000000e0  cyl: sum=2.632164e2 min=-3.012985e-2 max=4.154781e-1
step 2180, t = 0.04360000000000268  block: sum=1.367797e3 min=3.620581e-1 max=1.000000e0  cyl: sum=2.652634e2 min=-3.025688e-2 max=4.175965e-1
step 2190, t = 0.04380000000000274  block: sum=1.370481e3 min=3.644135e-1 max=1.000000e0  cyl: sum=2.673117e2 min=-3.038374e-2 max=4.197082e-1
step 2200, t = 0.0440000000000028  block: sum=1.373155e3 min=3.667616e-1 max=1.000000e0  cyl: sum=2.693611e2 min=-3.051043e-2 max=4.218133e-1
step 2210, t = 0.04420000000000286  block: sum=1.375819e3 min=3.691024e-1 max=1.000000e0  cyl: sum=2.714118e2 min=-3.063693e-2 max=4.239117e-1
step 2220, t = 0.04440000000000292  block: sum=1.378473e3 min=3.714358e-1 max=1.000000e0  cyl: sum=2.734635e2 min=-3.076321e-2 max=4.260036e-1
step 2230, t = 0.044600000000002984  block: sum=1.381117e3 min=3.737618e-1 max=1.000000e0  cyl: sum=2.755164e2 min=-3.088928e-2 max=4.280888e-1
step 2240, t = 0.044800000000003046  block: sum=1.383751e3 min=3.760804e-1 max=1.000000e0  cyl: sum=2.775702e2 min=-3.101509e-2 max=4.301674e-1
step 2250, t = 0.04500000000000311  block: sum=1.386376e3 min=3.783916e-1 max=1.000000e0  cyl: sum=2.796251e2 min=-3.114065e-2 max=4.322393e-1
step 2260, t = 0.04520000000000317  block: sum=1.388990e3 min=3.806953e-1 max=1.000000e0  cyl: sum=2.816810e2 min=-3.126594e-2 max=4.343047e-1
step 2270, t = 0.04540000000000323  block: sum=1.391595e3 min=3.829917e-1 max=1.000000e0  cyl: sum=2.837378e2 min=-3.139093e-2 max=4.363634e-1
step 2280, t = 0.04560000000000329  block: sum=1.394190e3 min=3.852807e-1 max=1.000000e0  cyl: sum=2.857955e2 min=-3.151561e-2 max=4.384156e-1
step 2290, t = 0.04580000000000335  block: sum=1.396775e3 min=3.875622e-1 max=1.000000e0  cyl: sum=2.878542e2 min=-3.163997e-2 max=4.404612e-1
step 2300, t = 0.04600000000000341  block: sum=1.399350e3 min=3.898362e-1 max=1.000000e0  cyl: sum=2.899136e2 min=-3.176398e-2 max=4.425002e-1
step 2310, t = 0.046200000000003474  block: sum=1.401916e3 min=3.921029e-1 max=1.000000e0  cyl: sum=2.919739e2 min=-3.188764e-2 max=4.445327e-1
step 2320, t = 0.046400000000003536  block: sum=1.404472e3 min=3.943621e-1 max=1.000000e0  cyl: sum=2.940349e2 min=-3.201093e-2 max=4.465586e-1
step 2330, t = 0.0466000000000036  block: sum=1.407019e3 min=3.966138e-1 max=1.000000e0  cyl: sum=2.960967e2 min=-3.213383e-2 max=4.485779e-1
step 2340, t = 0.04680000000000366  block: sum=1.409556e3 min=3.988581e-1 max=1.000000e0  cyl: sum=2.981592e2 min=-3.225633e-2 max=4.505907e-1
step 2350, t = 0.04700000000000372  block: sum=1.412084e3 min=4.010950e-1 max=1.000000e0  cyl: sum=3.002224e2 min=-3.237841e-2 max=4.525970e-1
step 2360, t = 0.04720000000000378  block: sum=1.414602e3 min=4.033244e-1 max=1.000000e0  cyl: sum=3.022862e2 min=-3.250005e-2 max=4.545967e-1
step 2370, t = 0.04740000000000384  block: sum=1.417111e3 min=4.055464e-1 max=1.000000e0  cyl: sum=3.043507e2 min=-3.262125e-2 max=4.565899e-1
step 2380, t = 0.0476000000000039  block: sum=1.419610e3 min=4.077609e-1 max=1.000000e0  cyl: sum=3.064158e2 min=-3.274198e-2 max=4.585767e-1
step 2390, t = 0.047800000000003964  block: sum=1.422100e3 min=4.099680e-1 max=1.000000e0  cyl: sum=3.084814e2 min=-3.286224e-2 max=4.605569e-1
step 2400, t = 0.048000000000004026  block: sum=1.424581e3 min=4.121677e-1 max=1.000000e0  cyl: sum=3.105475e2 min=-3.298200e-2 max=4.625306e-1
step 2410, t = 0.04820000000000409  block: sum=1.427052e3 min=4.143599e-1 max=1.000000e0  cyl: sum=3.126142e2 min=-3.310126e-2 max=4.644979e-1
step 2420, t = 0.04840000000000415  block: sum=1.429514e3 min=4.165447e-1 max=1.000000e0  cyl: sum=3.146814e2 min=-3.321999e-2 max=4.664587e-1
step 2430, t = 0.04860000000000421  block: sum=1.431967e3 min=4.187221e-1 max=1.000000e0  cyl: sum=3.167489e2 min=-3.333819e-2 max=4.684131e-1
step 2440, t = 0.04880000000000427  block: sum=1.434411e3 min=4.208920e-1 max=1.000000e0  cyl: sum=3.188170e2 min=-3.345584e-2 max=4.703610e-1
step 2450, t = 0.04900000000000433  block: sum=1.436845e3 min=4.230545e-1 max=1.000000e0  cyl: sum=3.208854e2 min=-3.357293e-2 max=4.723024e-1
step 2460, t = 0.04920000000000439  block: sum=1.439271e3 min=4.252097e-1 max=1.000000e0  cyl: sum=3.229542e2 min=-3.368944e-2 max=4.742375e-1
step 2470, t = 0.049400000000004454  block: sum=1.441687e3 min=4.273574e-1 max=1.000000e0  cyl: sum=3.250233e2 min=-3.380537e-2 max=4.761661e-1
step 2480, t = 0.049600000000004515  block: sum=1.444094e3 min=4.294977e-1 max=1.000000e0  cyl: sum=3.270927e2 min=-3.392069e-2 max=4.780883e-1
step 2490, t = 0.04980000000000458  block: sum=1.446492e3 min=4.316307e-1 max=1.000000e0  cyl: sum=3.291624e2 min=-3.403539e-2 max=4.800042e-1
step 2500, t = 0.05000000000000464  block: sum=1.448881e3 min=4.337563e-1 max=1.000000e0  cyl: sum=3.312324e2 min=-3.414946e-2 max=4.819136e-1
step 2510, t = 0.0502000000000047  block: sum=1.451262e3 min=4.358745e-1 max=1.000000e0  cyl: sum=3.333026e2 min=-3.426289e-2 max=4.838167e-1
step 2520, t = 0.05040000000000476  block: sum=1.453633e3 min=4.379853e-1 max=1.000000e0  cyl: sum=3.353731e2 min=-3.437567e-2 max=4.857135e-1
step 2530, t = 0.05060000000000482  block: sum=1.455995e3 min=4.400888e-1 max=1.000000e0  cyl: sum=3.374437e2 min=-3.449175e-2 max=4.876038e-1
step 2540, t = 0.05080000000000488  block: sum=1.458349e3 min=4.421850e-1 max=1.000000e0  cyl: sum=3.395145e2 min=-3.461591e-2 max=4.894879e-1
step 2550, t = 0.051000000000004944  block: sum=1.460694e3 min=4.442738e-1 max=1.000000e0  cyl: sum=3.415854e2 min=-3.473963e-2 max=4.913656e-1
step 2560, t = 0.051200000000005005  block: sum=1.463030e3 min=4.463554e-1 max=1.000000e0  cyl: sum=3.436564e2 min=-3.486288e-2 max=4.932371e-1
step 2570, t = 0.05140000000000507  block: sum=1.465357e3 min=4.484296e-1 max=1.000000e0  cyl: sum=3.457275e2 min=-3.498565e-2 max=4.951022e-1
step 2580, t = 0.05160000000000513  block: sum=1.467675e3 min=4.504965e-1 max=1.000000e0  cyl: sum=3.477987e2 min=-3.510794e-2 max=4.969611e-1
step 2590, t = 0.05180000000000519  block: sum=1.469985e3 min=4.525562e-1 max=1.000000e0  cyl: sum=3.498700e2 min=-3.522973e-2 max=4.988136e-1
step 2600, t = 0.05200000000000525  block: sum=1.472286e3 min=4.546086e-1 max=1.000000e0  cyl: sum=3.519412e2 min=-3.535101e-2 max=5.006600e-1
step 2610, t = 0.05220000000000531  block: sum=1.474578e3 min=4.566537e-1 max=1.000000e0  cyl: sum=3.540125e2 min=-3.547177e-2 max=5.025000e-1
step 2620, t = 0.05240000000000537  block: sum=1.476862e3 min=4.586916e-1 max=1.000000e0  cyl: sum=3.560837e2 min=-3.559200e-2 max=5.043339e-1
step 2630, t = 0.052600000000005434  block: sum=1.479138e3 min=4.607223e-1 max=1.000000e0  cyl: sum=3.581549e2 min=-3.571170e-2 max=5.061615e-1
step 2640, t = 0.052800000000005495  block: sum=1.481404e3 min=4.627458e-1 max=1.000000e0  cyl: sum=3.602260e2 min=-3.583084e-2 max=5.079829e-1
step 2650, t = 0.05300000000000556  block: sum=1.483663e3 min=4.647620e-1 max=1.000000e0  cyl: sum=3.622970e2 min=-3.594942e-2 max=5.097981e-1
step 2660, t = 0.05320000000000562  block: sum=1.485912e3 min=4.667711e-1 max=1.000000e0  cyl: sum=3.643679e2 min=-3.606743e-2 max=5.116071e-1
step 2670, t = 0.05340000000000568  block: sum=1.488154e3 min=4.687730e-1 max=1.000000e0  cyl: sum=3.664386e2 min=-3.618486e-2 max=5.134100e-1
step 2680, t = 0.05360000000000574  block: sum=1.490386e3 min=4.707678e-1 max=1.000000e0  cyl: sum=3.685093e2 min=-3.630170e-2 max=5.152067e-1
step 2690, t = 0.0538000000000058  block: sum=1.492611e3 min=4.727554e-1 max=1.000000e0  cyl: sum=3.705797e2 min=-3.641794e-2 max=5.169973e-1
step 2700, t = 0.05400000000000586  block: sum=1.494827e3 min=4.747360e-1 max=1.000000e0  cyl: sum=3.726499e2 min=-3.653357e-2 max=5.187817e-1
step 2710, t = 0.054200000000005924  block: sum=1.497035e3 min=4.767094e-1 max=1.000000e0  cyl: sum=3.747199e2 min=-3.664858e-2 max=5.205600e-1
step 2720, t = 0.054400000000005985  block: sum=1.499234e3 min=4.786757e-1 max=1.000000e0  cyl: sum=3.767897e2 min=-3.676297e-2 max=5.223323e-1
step 2730, t = 0.054600000000006046  block: sum=1.501426e3 min=4.806349e-1 max=1.000000e0  cyl: sum=3.788593e2 min=-3.687671e-2 max=5.240984e-1
step 2740, t = 0.05480000000000611  block: sum=1.503609e3 min=4.825871e-1 max=1.000000e0  cyl: sum=3.809285e2 min=-3.698980e-2 max=5.258585e-1
step 2750, t = 0.05500000000000617  block: sum=1.505784e3 min=4.845322e-1 max=1.000000e0  cyl: sum=3.829975e2 min=-3.710224e-2 max=5.276125e-1
step 2760, t = 0.05520000000000623  block: sum=1.507950e3 min=4.864704e-1 max=1.000000e0  cyl: sum=3.850661e2 min=-3.721402e-2 max=5.293604e-1
step 2770, t = 0.05540000000000629  block: sum=1.510109e3 min=4.884015e-1 max=1.000000e0  cyl: sum=3.871344e2 min=-3.732512e-2 max=5.311024e-1
step 2780, t = 0.05560000000000635  block: sum=1.512259e3 min=4.903256e-1 max=1.000000e0  cyl: sum=3.892024e2 min=-3.743553e-2 max=5.328383e-1
step 2790, t = 0.055800000000006414  block: sum=1.514402e3 min=4.922428e-1 max=1.000000e0  cyl: sum=3.912700e2 min=-3.754526e-2 max=5.345682e-1
step 2800, t = 0.056000000000006475  block: sum=1.516536e3 min=4.941530e-1 max=1.000000e0  cyl: sum=3.933372e2 min=-3.765428e-2 max=5.362921e-1
step 2810, t = 0.056200000000006536  block: sum=1.518662e3 min=4.960563e-1 max=1.000000e0  cyl: sum=3.954040e2 min=-3.776260e-2 max=5.380100e-1
step 2820, t = 0.0564000000000066  block: sum=1.520780e3 min=4.979526e-1 max=1.000000e0  cyl: sum=3.974703e2 min=-3.787020e-2 max=5.397220e-1
step 2830, t = 0.05660000000000666  block: sum=1.522891e3 min=4.998421e-1 max=1.000000e0  cyl: sum=3.995363e2 min=-3.797707e-2 max=5.414281e-1
step 2840, t = 0.05680000000000672  block: sum=1.524993e3 min=5.017247e-1 max=1.000000e0  cyl: sum=4.016017e2 min=-3.808321e-2 max=5.431282e-1
step 2850, t = 0.05700000000000678  block: sum=1.527088e3 min=5.036004e-1 max=1.000000e0  cyl: sum=4.036667e2 min=-3.818861e-2 max=5.448224e-1
step 2860, t = 0.05720000000000684  block: sum=1.529174e3 min=5.054693e-1 max=1.000000e0  cyl: sum=4.057312e2 min=-3.829326e-2 max=5.465107e-1
step 2870, t = 0.057400000000006904  block: sum=1.531253e3 min=5.073313e-1 max=1.000000e0  cyl: sum=4.077952e2 min=-3.839716e-2 max=5.481931e-1
step 2880, t = 0.057600000000006965  block: sum=1.533324e3 min=5.091866e-1 max=1.000000e0  cyl: sum=4.098586e2 min=-3.850029e-2 max=5.498696e-1
step 2890, t = 0.057800000000007026  block: sum=1.535387e3 min=5.110350e-1 max=1.000000e0  cyl: sum=4.119215e2 min=-3.860264e-2 max=5.515403e-1
step 2900, t = 0.05800000000000709  block: sum=1.537443e3 min=5.128767e-1 max=1.000000e0  cyl: sum=4.139839e2 min=-3.871891e-2 max=5.532051e-1
step 2910, t = 0.05820000000000715  block: sum=1.539491e3 min=5.147117e-1 max=1.000000e0  cyl: sum=4.160457e2 min=-3.883839e-2 max=5.548641e-1
step 2920, t = 0.05840000000000721  block: sum=1.541531e3 min=5.165399e-1 max=1.000000e0  cyl: sum=4.181068e2 min=-3.895740e-2 max=5.565173e-1
step 2930, t = 0.05860000000000727  block: sum=1.543563e3 min=5.183614e-1 max=1.000000e0  cyl: sum=4.201674e2 min=-3.907592e-2 max=5.581647e-1
step 2940, t = 0.05880000000000733  block: sum=1.545588e3 min=5.201762e-1 max=1.000000e0  cyl: sum=4.222273e2 min=-3.919396e-2 max=5.598064e-1
step 2950, t = 0.059000000000007394  block: sum=1.547605e3 min=5.219844e-1 max=1.000000e0  cyl: sum=4.242866e2 min=-3.931150e-2 max=5.614422e-1
step 2960, t = 0.059200000000007455  block: sum=1.549614e3 min=5.237859e-1 max=1.000000e0  cyl: sum=4.263453e2 min=-3.942854e-2 max=5.630723e-1
step 2970, t = 0.059400000000007516  block: sum=1.551616e3 min=5.255807e-1 max=1.000000e0  cyl: sum=4.284033e2 min=-3.954508e-2 max=5.646967e-1
step 2980, t = 0.05960000000000758  block: sum=1.553611e3 min=5.273690e-1 max=1.000000e0  cyl: sum=4.304606e2 min=-3.966110e-2 max=5.663153e-1
step 2990, t = 0.05980000000000764  block: sum=1.555598e3 min=5.291507e-1 max=1.000000e0  cyl: sum=4.325171e2 min=-3.977661e-2 max=5.679283e-1
step 3000, t = 0.0600000000000077  block: sum=1.557577e3 min=5.309258e-1 max=1.000000e0  cyl: sum=4.345730e2 min=-3.989161e-2 max=5.695355e-1
step 3010, t = 0.06020000000000776  block: sum=1.559549e3 min=5.326943e-1 max=1.000000e0  cyl: sum=4.366282e2 min=-4.000607e-2 max=5.711371e-1
step 3020, t = 0.06040000000000782  block: sum=1.561514e3 min=5.344563e-1 max=1.000000e0  cyl: sum=4.386826e2 min=-4.012001e-2 max=5.727330e-1
step 3030, t = 0.060600000000007884  block: sum=1.563471e3 min=5.362118e-1 max=1.000000e0  cyl: sum=4.407362e2 min=-4.023341e-2 max=5.743233e-1
step 3040, t = 0.060800000000007945  block: sum=1.565421e3 min=5.379608e-1 max=1.000000e0  cyl: sum=4.427891e2 min=-4.034627e-2 max=5.759079e-1
step 3050, t = 0.061000000000008006  block: sum=1.567363e3 min=5.397034e-1 max=1.000000e0  cyl: sum=4.448412e2 min=-4.045858e-2 max=5.774869e-1
step 3060, t = 0.06120000000000807  block: sum=1.569298e3 min=5.414395e-1 max=1.000000e0  cyl: sum=4.468924e2 min=-4.057035e-2 max=5.790604e-1
step 3070, t = 0.06140000000000813  block: sum=1.571226e3 min=5.431691e-1 max=1.000000e0  cyl: sum=4.489429e2 min=-4.068156e-2 max=5.806282e-1
step 3080, t = 0.06160000000000819  block: sum=1.573147e3 min=5.448924e-1 max=1.000000e0  cyl: sum=4.509926e2 min=-4.079222e-2 max=5.821905e-1
step 3090, t = 0.06180000000000825  block: sum=1.575060e3 min=5.466092e-1 max=1.000000e0  cyl: sum=4.530414e2 min=-4.090231e-2 max=5.837472e-1
step 3100, t = 0.06200000000000831  block: sum=1.576967e3 min=5.483197e-1 max=1.000000e0  cyl: sum=4.550893e2 min=-4.101183e-2 max=5.852984e-1
step 3110, t = 0.062200000000008374  block: sum=1.578866e3 min=5.500239e-1 max=1.000000e0  cyl: sum=4.571364e2 min=-4.112078e-2 max=5.868441e-1
step 3120, t = 0.062400000000008435  block: sum=1.580758e3 min=5.517217e-1 max=1.000000e0  cyl: sum=4.591826e2 min=-4.122916e-2 max=5.883842e-1
step 3130, t = 0.06260000000000843  block: sum=1.582642e3 min=5.534132e-1 max=1.000000e0  cyl: sum=4.612279e2 min=-4.133695e-2 max=5.899189e-1
step 3140, t = 0.06280000000000835  block: sum=1.584520e3 min=5.550984e-1 max=1.000000e0  cyl: sum=4.632723e2 min=-4.144416e-2 max=5.914481e-1
step 3150, t = 0.06300000000000827  block: sum=1.586391e3 min=5.567774e-1 max=1.000000e0  cyl: sum=4.653158e2 min=-4.155078e-2 max=5.929719e-1
step 3160, t = 0.0632000000000082  block: sum=1.588254e3 min=5.584501e-1 max=1.000000e0  cyl: sum=4.673584e2 min=-4.165681e-2 max=5.944902e-1
step 3170, t = 0.06340000000000812  block: sum=1.590111e3 min=5.601166e-1 max=1.000000e0  cyl: sum=4.694000e2 min=-4.176224e-2 max=5.960031e-1
step 3180, t = 0.06360000000000804  block: sum=1.591961e3 min=5.617769e-1 max=1.000000e0  cyl: sum=4.714407e2 min=-4.186706e-2 max=5.975105e-1
step 3190, t = 0.06380000000000796  block: sum=1.593803e3 min=5.634310e-1 max=1.000000e0  cyl: sum=4.734804e2 min=-4.197129e-2 max=5.990126e-1
step 3200, t = 0.06400000000000788  block: sum=1.595639e3 min=5.650789e-1 max=1.000000e0  cyl: sum=4.755191e2 min=-4.207490e-2 max=6.005093e-1
step 3210, t = 0.0642000000000078  block: sum=1.597468e3 min=5.667207e-1 max=1.000000e0  cyl: sum=4.775569e2 min=-4.217790e-2 max=6.020006e-1
step 3220, t = 0.06440000000000773  block: sum=1.599290e3 min=5.683564e-1 max=1.000000e0  cyl: sum=4.795936e2 min=-4.228028e-2 max=6.034866e-1
step 3230, t = 0.06460000000000765  block: sum=1.601105e3 min=5.699859e-1 max=1.000000e0  cyl: sum=4.816293e2 min=-4.238204e-2 max=6.049673e-1
step 3240, t = 0.06480000000000757  block: sum=1.602913e3 min=5.716094e-1 max=1.000000e0  cyl: sum=4.836640e2 min=-4.248318e-2 max=6.064426e-1
step 3250, t = 0.0650000000000075  block: sum=1.604714e3 min=5.732268e-1 max=1.000000e0  cyl: sum=4.856977e2 min=-4.258369e-2 max=6.079126e-1
